"Year","Month","Effort.in.Licence.Days.Kept","Spot.Prawns.Kept","Longitude","Latitude"
2022,10,15.0281834860233,1876.92287629389,-124.197043632656,49.3214746449707
2022,10,21.143348186995,2988.08774431282,-123.939226254795,49.2448383248286
2022,10,21.143348186995,2791.07096996252,-123.680981861334,49.1585590130978
2022,10,42.2866963739899,3283.61290583826,-123.739650133374,49.1147618340488
2022,10,42.2866963739899,1641.80645291913,-123.725974639721,49.1144735846915
2022,10,21.143348186995,3677.64645453885,-123.692973754064,48.9516285940838
2022,10,21.143348186995,4104.51613229782,-123.621947437867,48.9235494067224
2022,10,21.143348186995,853.739355517947,-123.667515613918,48.9150398074994
2022,10,21.1592712843826,3494.47026022305,-125.112685824196,48.8827274796394
2022,10,32.2961212407151,3202.80171108352,-123.224136707037,48.8053223409866
2022,10,32.2961212407151,3202.80171108352,-123.312171335043,48.7932169071136
2022,10,32.2961212407151,0,-123.575492756982,48.7595565466062
2022,10,32.2961212407151,0,-123.565229118986,48.750248680418
2022,10,32.2961212407151,2049.79309509345,-123.594611856625,48.7422131281799
2022,10,87.3797141660816,4636.83082523534,-123.489012191047,48.6850261981856
2022,10,29.1265713886939,2472.97644012551,-123.491752749424,48.6767494901538
2022,10,29.1265713886939,3091.22055015689,-123.489937557013,48.6676925418838
2022,10,29.1265713886939,3462.16701617572,-123.483388637324,48.6045094272036
2022,10,29.1265713886939,1545.61027507845,-123.480734501647,48.5863214125485
2022,10,29.1265713886939,3091.22055015689,-123.470036716963,48.5862027746826
2022,10,145.632856943469,7728.05137539223,-123.481095055334,48.5795762052605
2022,11,1.92761194029851,0,-130.375514313279,54.3103029872211
2022,11,13.8983748187885,826.928824223358,-126.858596854936,50.5391766761515
2022,11,25.8415257569799,2584.15257569799,-124.882265285419,49.9784366058379
2022,11,25.8415257569799,2325.7373181282,-124.868548637129,49.9693041459344
2022,11,28.9415257569799,215.905882352941,-126.246779682762,49.6501625449243
2022,11,28.9415257569799,242.894117647059,-126.288266468582,49.6439849158879
2022,11,26.7338399450968,2468.57189565833,-123.275277836397,49.5632876976459
2022,11,13.5311561848509,620.26864014801,-124.864870242665,49.5564143623676
2022,11,13.5311561848509,969.169750231266,-124.81057518861,49.518945553584
2022,11,13.5311561848509,310.134320074005,-124.783953492909,49.5097279638162
2022,11,13.5311561848509,310.134320074005,-124.760801311317,49.4914439541288
2022,11,13.5311561848509,969.169750231266,-124.756344093948,49.4823454421514
2022,11,13.5311561848509,465.201480111008,-124.329591829901,49.4582055593267
2022,11,26.7338399450968,645.626495787562,-123.296468270473,49.4377704849768
2022,11,26.7338399450968,797.538612443459,-123.256766246219,49.4097589580527
2022,11,26.7338399450968,3418.02262475768,-123.271056482037,49.4011153485644
2022,11,26.7338399450968,1519.12116655897,-123.439142614502,49.3511959704705
2022,11,26.7338399450968,1898.90145819871,-123.301637632383,49.3492441681684
2022,11,53.4676798901936,7595.60583279485,-123.276473990555,49.3472928285278
2022,11,26.7338399450968,759.560583279484,-123.288503921298,49.3385181012248
2022,11,18.4129504699435,2499.84980220175,-123.398983778454,49.3311561449725
2022,11,101.336492890995,5269.49763033175,-125.887877069167,49.2467437205756
2022,11,13.42454009299,0,-123.89930304003,49.2170553689483
2022,11,101.336492890995,12565.7251184834,-124.840655906181,49.0604609791281
2022,11,13.42454009299,1243.04143824405,-123.692973754064,48.9516285940838
2022,11,13.42454009299,878.111841695339,-123.65299574766,48.9327417286811
2022,11,13.42454009299,1425.50623651841,-123.65389895628,48.9147423010099
2022,11,13.675,0,-125.110348663777,48.8916915915269
2022,11,67.1227004649502,10354.8773020697,-123.560983145476,48.8666635676213
2022,11,27.1278079127013,77.5299873737374,-123.56381603329,48.8122138684381
2022,11,27.1278079127013,294.613952020202,-123.551076684364,48.7956924464428
2022,11,27.1278079127013,0,-123.594611856625,48.7422131281799
2022,11,27.1278079127013,341.131944444444,-123.542197532815,48.7056493721038
2022,11,27.1278079127013,310.119949494949,-123.538437930546,48.6976612485569
2022,11,17.6850767932015,2209.02460416198,-123.529046596925,48.6596677859328
2022,11,35.370153586403,4418.04920832397,-123.504436959121,48.6500052064696
2022,11,17.6850767932015,2209.02460416198,-123.518450850264,48.6413186864392
2022,11,35.370153586403,4418.04920832397,-123.504914344905,48.6410020948241
2022,11,17.6850767932015,1943.94165166255,-123.518898815945,48.6234842597614
2022,11,17.6850767932015,2209.02460416198,-123.480734501647,48.5863214125485
2022,11,53.0552303796045,6627.07381248595,-123.517158093769,48.5783245752684
2022,11,17.6850767932015,2209.02460416198,-123.549540925136,48.5516502922439
2022,11,17.6850767932015,2209.02460416198,-123.536679483895,48.5519821709676
2022,11,17.6850767932015,1749.54748649629,-123.549162622611,48.5339246977818
2022,12,9.78718146718146,0,-126.333762066218,50.5967147877475
2022,12,31.4338274932614,1507.0087932482,-127.70452848222,50.5103058090867
2022,12,62.8676549865228,3014.0175864964,-127.718287612721,50.5011066470053
2022,12,31.4338274932614,3139.60165260042,-127.50355354725,50.4142215973479
2022,12,24.3804775242275,2943.89292026814,-125.186430120386,50.1249179240979
2022,12,24.3804775242275,0,-125.186550371252,50.1159703022055
2022,12,33.4099191374663,4128.163837081,-124.810740269915,50.0765849271228
2022,12,24.3804775242275,2943.89292026814,-125.131821495901,50.0526215563004
2022,12,33.4099191374663,3599.75886593463,-124.781879607239,50.0493427098663
2022,12,33.4099191374663,3698.83479802457,-124.771805104227,50.0492482941312
2022,12,33.4099191374663,4128.163837081,-124.908640035357,50.0416418312349
2022,12,33.4099191374663,4128.163837081,-124.75512174829,50.0391188204764
2022,12,24.3804775242275,989.148021210093,-125.118901420538,49.9985737164473
2022,12,50.7740323912199,2397.53708020375,-124.071875030955,49.6883549285582
2022,12,3.62162162162162,335,-126.163815954366,49.6746004985641
2022,12,1.81081081081081,226.351351351351,-126.16379694038,49.6692632774586
2022,12,1.81081081081081,226.351351351351,-126.149949488687,49.6692832088457
2022,12,50.7740323912199,2517.41393421394,-123.839274371192,49.6479657663028
2022,12,50.7740323912199,1198.76854010187,-124.064832947083,49.6342115826126
2022,12,50.7740323912199,179.815281015281,-124.061953685193,49.6251409936759
2022,12,29.6751490620986,2416.53061127586,-123.316171342021,49.5733076955643
2022,12,45.1763345073556,2586.27312142642,-124.850856634595,49.5643662746589
2022,12,50.7740323912199,4195.68989035656,-124.422665338794,49.5589962766428
2022,12,50.7740323912199,2996.92135025468,-123.972765334099,49.5296731019734
2022,12,45.1763345073556,2298.90944126793,-124.824149386301,49.5279740649479
2022,12,45.1763345073556,2816.16406555322,-124.742799751495,49.4731908779757
2022,12,29.6751490620986,724.959183382759,-123.254630761499,49.445722789961
2022,12,45.1763345073556,3592.04600198114,-124.331201604235,49.4136391422609
2022,12,45.1763345073556,3592.04600198114,-124.359055270548,49.4050642841356
2022,12,29.6751490620986,531.63673448069,-123.45141192787,49.3696995888266
2022,12,29.6751490620986,6814.61632379794,-123.328812657436,49.3552825683645
2022,12,59.3502981241972,3141.48979465862,-123.439142614502,49.3511959704705
2022,12,53.578353111927,9466.92126269957,-123.398983778454,49.3311561449725
2022,12,29.6751490620986,2416.53061127586,-123.302766266787,49.3298693909035
2022,12,21.5108406081606,273.944403129504,-124.101241871984,49.3108316967062
2022,12,21.5108406081606,2054.58302347128,-123.910986779803,49.2623032086566
2022,12,77.9947841074018,3363.34316037736,-124.81937544946,49.174947226452
2022,12,7.90243902439024,100.829268292683,-125.956602306349,49.1204886945132
2022,12,21.5108406081606,1141.4350130396,-123.75462753534,49.0880554763695
2022,12,21.5108406081606,1141.4350130396,-123.755061113485,49.0790575992469
2022,12,21.5108406081606,1141.4350130396,-123.741832045171,49.0697733401772
2022,12,77.9947841074018,10090.0294811321,-124.840655906181,49.0604609791281
2022,12,21.5108406081606,1712.1525195594,-123.705199303674,48.9804740230272
2022,12,21.5108406081606,1369.72201564752,-123.7329840622,48.9704999752412
2022,12,21.5108406081606,2853.587532599,-123.719350832623,48.9702108162878
2022,12,21.5108406081606,2214.38392529682,-123.582981822935,48.9681165978677
2022,12,21.5108406081606,570.7175065198,-123.665775353418,48.9499095832952
2022,12,21.5108406081606,1141.4350130396,-123.65299574766,48.9327417286811
2022,12,43.0216812163212,4565.7400521584,-123.6398283382,48.9234427889777
2022,12,21.5108406081606,1826.29602086336,-123.621947437867,48.9235494067224
2022,12,21.5108406081606,1118.60631277881,-123.451051783906,48.9011628233299
2022,12,43.0216812163212,4451.59655085444,-123.560983145476,48.8666635676213
2022,12,21.5108406081606,2853.587532599,-123.613700601002,48.8600462441851
2022,12,21.5108406081606,2853.587532599,-123.575002218459,48.8589214312294
2022,12,21.5108406081606,2739.44403129504,-123.56384810311,48.8586788805225
2022,12,39.2490994735529,2741.6014379219,-123.603488404462,48.8149925985097
2022,12,39.2490994735529,685.400359480474,-123.212695109736,48.7689698323011
2022,12,8.546126207631,1388.17226684619,-123.502047288573,48.6950187371171
2022,12,8.546126207631,1400.56666208589,-123.528940332176,48.686552191737
2022,12,8.546126207631,1549.29940496227,-123.489012191047,48.6850261981856
2022,12,8.546126207631,1549.29940496227,-123.516550559556,48.6773305449562
2022,12,8.546126207631,1301.4115001683,-123.503003705537,48.6770137297414
2022,12,8.546126207631,0,-123.529046596925,48.6596677859328
2022,12,8.546126207631,0,-123.505391548159,48.6319988476378
2022,12,8.546126207631,1549.29940496227,-123.481611373651,48.6135370563964
2022,12,25.638378622893,3780.29054810793,-123.493296073416,48.6046702023141
2022,12,8.546126207631,1549.29940496227,-123.518261949947,48.5963201433481
2022,12,8.546126207631,1239.43952396981,-123.507774830127,48.5869805730659
2022,12,8.546126207631,1487.32742876378,-123.480734501647,48.5863214125485
2022,12,17.092252415262,2652.4005812954,-123.472977820369,48.5608282535845
2022,4,9.9094817800793,1392.53035757004,-130.426429288475,54.2097140704875
2022,4,20.5206597560024,0,-128.92865343407,53.4479015720142
2022,4,41.0413195120048,0,-128.908738257437,53.4205171641471
2022,4,24.320892322485,900.263462705739,-131.922586727534,53.0396674129685
2022,4,24.320892322485,900.263462705739,-131.936227523932,53.0299850767538
2022,4,20.5206597560024,1248.99126474523,-128.56370913489,52.711897246752
2022,4,20.5206597560024,1623.6886441688,-128.601264606473,52.6720762270571
2022,4,20.5206597560024,1248.99126474523,-128.576135622588,52.6757182913516
2022,4,82.0826390240097,4371.46942660831,-128.571525262246,52.6667021406518
2022,4,82.0826390240097,5932.70850753985,-128.609922007201,52.6589580206014
2022,4,9.22921914357685,230.73047858942,-127.099982243474,52.3300050766906
2022,4,9.22921914357685,276.876574307305,-126.967727338729,52.3324184744018
2022,4,17.9245850563602,353.247579126649,-125.569230054745,51.0524656087273
2022,4,17.9245850563602,294.372982605541,-125.554952985487,51.0524100665902
2022,4,17.9245850563602,784.994620281443,-125.542951416998,50.8817123553354
2022,4,17.9245850563602,2453.10818837951,-126.583418548177,50.8744656877631
2022,4,17.9245850563602,2453.10818837951,-126.594560928991,50.8541551960961
2022,4,17.9245850563602,1177.49193042216,-126.50876808771,50.8096708843137
2022,4,17.9245850563602,1471.8649130277,-126.662845013112,50.665941985489
2022,4,17.9245850563602,2453.10818837951,-126.322890171465,50.6327518178621
2022,4,17.9245850563602,1962.48655070361,-126.393260148678,50.5926057701211
2022,4,17.9245850563602,1962.48655070361,-126.379145337199,50.5946024646858
2022,4,53.7737551690806,2453.10818837951,-126.958084033095,50.5709853888115
2022,4,17.9245850563602,0,-126.830845283644,50.5651951172547
2022,4,17.9245850563602,1962.48655070361,-126.844798568255,50.5561054226193
2022,4,18.3964893841092,6534.11000068263,-127.606469889531,50.5301691431378
2022,4,35.8491701127204,4906.21637675902,-126.869560246413,50.5381107759048
2022,4,17.9245850563602,2453.10818837951,-126.849193000782,50.5391706519165
2022,4,18.3964893841092,980.116500102395,-127.871807808387,50.4985511912755
2022,4,18.3964893841092,1633.52750017066,-127.732386141804,50.500887695175
2022,4,18.3964893841092,1633.52750017066,-127.718287612721,50.5011066470053
2022,4,36.7929787682184,7187.5210007509,-127.633654921806,50.5013148225376
2022,4,18.3964893841092,914.775400095569,-127.591357176624,50.50192923935
2022,4,36.7929787682184,2051.71054021435,-127.870102245541,50.489600722189
2022,4,18.3964893841092,653.411000068263,-127.788478998919,50.4924333944974
2022,4,18.3964893841092,653.411000068263,-127.660818321611,50.4930480956312
2022,4,18.3964893841092,653.411000068263,-127.816184078734,50.4799142998703
2022,4,18.3964893841092,653.411000068263,-127.802104469309,50.4804430796833
2022,4,18.3964893841092,0,-127.560572851687,50.4766035161039
2022,4,13.0325196572866,1179.59925789244,-125.89395158433,50.4855059448363
2022,4,18.3964893841092,1568.18640016383,-127.970469363982,50.4609661710222
2022,4,13.0325196572866,1179.59925789244,-125.908599319505,50.47635806433
2022,4,26.0650393145732,2359.19851578489,-125.898919235957,50.4764213638697
2022,4,13.0325196572866,578.003636367298,-125.856628135688,50.4782864654401
2022,4,13.0325196572866,353.879777367733,-125.986454776441,50.469456210512
2022,4,13.0325196572866,1474.49907236556,-125.856649028026,50.4717100088481
2022,4,13.0325196572866,1769.39888683867,-125.845640820343,50.4713761343151
2022,4,13.0325196572866,884.699443419333,-125.278873715235,50.4671257009079
2022,4,18.3964893841092,1306.82200013653,-127.519048681892,50.4491951177159
2022,4,18.3964893841092,1568.18640016383,-127.510288415192,50.4494949516066
2022,4,13.0325196572866,1769.39888683867,-125.969405264026,50.4604782363705
2022,4,13.0325196572866,0,-125.916145438552,50.4518232282549
2022,4,18.3964893841092,1463.64064015291,-127.513855420662,50.4231156924966
2022,4,15.5320785826534,730.484463302474,-124.660522703282,50.4074648439597
2022,4,15.5320785826534,730.484463302474,-124.618310144615,50.4069467726963
2022,4,26.0650393145732,2948.99814473111,-125.955065269112,50.397464169469
2022,4,39.0975589718597,707.759554735467,-125.660103071953,50.3701049136905
2022,4,39.0975589718597,3137.7340259939,-125.338340407979,50.3599801682935
2022,4,13.0325196572866,1132.41528757675,-125.336947227665,50.3512415269754
2022,4,13.0325196572866,1415.51910947093,-125.326080805648,50.3507049932138
2022,4,15.5320785826534,1790.40309632959,-124.732642681007,50.3454003623735
2022,4,26.0650393145732,1238.57922078707,-125.32185577589,50.3432698541525
2022,4,13.0325196572866,235.919851578489,-125.309350129548,50.3414685026976
2022,4,15.5320785826534,0,-124.706609806242,50.3177971236102
2022,4,15.5320785826534,1059.91863302712,-124.667470834253,50.3152082748546
2022,4,31.0641571653068,3580.80619265918,-124.733591225644,50.3114997472994
2022,4,15.5320785826534,2148.48371559551,-124.691540626942,50.3084699293889
2022,4,15.5320785826534,1432.32247706367,-124.691785694387,50.2999840869529
2022,4,15.5320785826534,5371.20928898878,-124.786860213996,50.2831150736823
2022,4,46.5962357479602,8092.62199540976,-124.789259884839,50.2741186119341
2022,4,13.0325196572866,1474.49907236556,-125.211896519522,50.2673734437943
2022,4,31.0641571653068,3580.80619265918,-124.792422685274,50.2653009065184
2022,4,13.0325196572866,1474.49907236556,-125.197998203371,50.2598750261112
2022,4,15.5320785826534,286.464495412735,-124.804201621105,50.2567049363518
2022,4,15.5320785826534,1790.40309632959,-124.807562006541,50.24751489504
2022,4,13.0325196572866,1179.59925789244,-125.141484630066,50.2324744448153
2022,4,13.0325196572866,1474.49907236556,-125.116714951188,50.2323391651379
2022,4,13.0325196572866,1391.92712431308,-125.13052369821,50.2232109500876
2022,4,13.0325196572866,1474.49907236556,-125.037988174409,50.2228921803659
2022,4,13.0325196572866,1474.49907236556,-125.016629353178,50.2134669935913
2022,4,13.0325196572866,1026.25135436643,-125.073228485768,50.1869902487297
2022,4,13.0325196572866,1474.49907236556,-125.031343849329,50.1867639114349
2022,4,13.0325196572866,1474.49907236556,-125.045409425627,50.1777638920143
2022,4,13.0325196572866,1474.49907236556,-125.15494946608,50.1697511810361
2022,4,13.0325196572866,412.859740262356,-125.143556178455,50.1712887954121
2022,4,13.0325196572866,1014.4553617875,-125.087625655672,50.1675328353344
2022,4,13.0325196572866,1415.51910947093,-125.059162214835,50.168889471028
2022,4,13.0325196572866,943.679406313955,-125.146174931602,50.16039640444
2022,4,13.0325196572866,1474.49907236556,-125.172089419559,50.1421682446387
2022,4,13.0325196572866,1002.65936920858,-125.159936225542,50.1426898810614
2022,4,39.0975589718597,3892.67755104507,-125.14953834955,50.139506520184
2022,4,13.0325196572866,1474.49907236556,-125.074144303973,50.1420516274803
2022,4,31.0641571653068,257.818045871461,-124.698388582527,50.1393224947086
2022,4,13.0325196572866,1179.59925789244,-125.158253078528,50.133736828921
2022,4,15.5320785826534,1145.85798165094,-124.739190659161,50.1103083711566
2022,4,13.0325196572866,1474.49907236556,-125.144941110231,50.0976754031749
2022,4,13.0325196572866,1474.49907236556,-125.061244630357,50.0891035715305
2022,4,13.0325196572866,106.16393321032,-125.15924987784,50.0798055789692
2022,4,13.0325196572866,1179.59925789244,-125.019567477376,50.0773974426337
2022,4,17.6394192008722,1400.84306834467,-127.242206138664,50.067098053336
2022,4,17.6394192008722,2511.85653634216,-127.254571360134,50.0578828204169
2022,4,26.0650393145732,2948.99814473111,-125.159747392763,50.0528385046314
2022,4,13.0325196572866,1474.49907236556,-125.145784411098,50.0527309169833
2022,4,15.5320785826534,973.979284403298,-124.922386482283,50.0507683904765
2022,4,31.0641571653068,2735.73593119162,-124.908460601334,50.0491349939391
2022,4,15.5320785826534,1145.85798165094,-124.880501625932,50.0503498896384
2022,4,13.0325196572866,1179.59925789244,-125.159908254835,50.0441121685841
2022,4,26.0650393145732,2005.31873841716,-125.145952871714,50.0437416962796
2022,4,13.0325196572866,884.699443419333,-125.118032614996,50.0435212427258
2022,4,15.5320785826534,558.605766054833,-124.8627581697,50.0412730595545
2022,4,15.5320785826534,1575.55472477004,-124.852812173404,50.0407917672184
2022,4,13.0325196572866,849.31146568256,-125.146121265903,50.0347523673592
2022,4,15.5320785826534,1575.55472477004,-124.950759898416,50.0315032853248
2022,4,13.0325196572866,943.679406313955,-125.146289593703,50.0257629300529
2022,4,26.0650393145732,1203.19124305029,-125.118380342723,50.0255425581083
2022,4,15.5320785826534,716.161238531837,-124.726588282297,50.0216377445159
2022,4,13.0325196572866,1297.55918368169,-125.118554103791,50.0165530530215
2022,4,15.5320785826534,1718.78697247641,-124.867433707081,50.0142511792998
2022,4,13.0325196572866,1120.61929499782,-125.132676889663,50.0076744700907
2022,4,13.0325196572866,1474.49907236556,-125.118727796383,50.0075634391908
2022,4,15.5320785826534,1790.40309632959,-124.825839997602,50.0038246688628
2022,4,13.0325196572866,589.799628946222,-125.146794179168,49.9987939661297
2022,4,13.0325196572866,1474.49907236556,-125.104955143276,49.9984609350343
2022,4,15.5320785826534,1761.75664678832,-124.853935081493,49.9961280360924
2022,4,15.5320785826534,1790.40309632959,-124.792943623656,49.9952373124978
2022,4,13.0325196572866,1474.49907236556,-125.174849772085,49.9900172195973
2022,4,13.0325196572866,1474.49907236556,-125.133018575417,49.9896948744708
2022,4,13.0325196572866,1474.49907236556,-125.119074976299,49.9895838846221
2022,4,15.5320785826534,1145.85798165094,-124.840218786519,49.9869922547048
2022,4,15.5320785826534,429.696743119102,-124.812373071024,49.9852312343012
2022,4,15.5320785826534,1117.21153210967,-124.76870824336,49.9858397462324
2022,4,13.0325196572866,471.839703156978,-125.147130238256,49.9808141118219
2022,4,31.0641571653068,358.080619265919,-124.826507981632,49.9778546478371
2022,4,31.0641571653068,2220.09983944869,-124.798629871434,49.9775530482298
2022,4,31.0641571653068,3022.20042660435,-124.784690955539,49.9773995933315
2022,4,15.5320785826534,1145.85798165094,-124.770801372623,49.9754157257969
2022,4,15.5320785826534,859.393486238204,-124.762320031258,49.9757021040488
2022,4,15.5320785826534,2506.56433486143,-124.868548637129,49.9693041459344
2022,4,15.5320785826534,1432.32247706367,-124.812802664565,49.968715216277
2022,4,15.5320785826534,1088.56508256839,-124.798866398797,49.9685635594535
2022,4,15.5320785826534,1432.32247706367,-124.760035589003,49.9680532458548
2022,4,15.5320785826534,4296.96743119102,-124.868771359799,49.9603144105414
2022,4,15.5320785826534,1790.40309632959,-124.813036356611,49.9597255896317
2022,4,15.5320785826534,1289.09022935731,-124.77123606617,49.9592653949749
2022,4,15.5320785826534,1790.40309632959,-124.813269956682,49.9507358529661
2022,4,96.4255569388197,4340.07413326646,-126.663946340177,49.8828553831327
2022,4,32.1418523129399,2893.38275551097,-126.665285395583,49.8744758648023
2022,4,13.3582276480246,789.364503359231,-123.970280836885,49.7853901110323
2022,4,26.7164552960492,1067.96373983896,-123.95661202676,49.7851893021005
2022,4,15.5320785826534,0,-124.526254678727,49.7763670369482
2022,4,13.3582276480246,650.064885119367,-123.971198144403,49.7694184136754
2022,4,15.5320785826534,85.9393486238204,-124.56484801203,49.7681254910999
2022,4,15.5320785826534,501.312866972286,-124.499089797754,49.758006476262
2022,4,15.5320785826534,1145.85798165094,-124.485515508581,49.7488234865304
2022,4,32.1418523129399,1085.01853331661,-126.452389319337,49.7492210610802
2022,4,13.3582276480246,696.498091199322,-124.042466934478,49.7331035095298
2022,4,32.1418523129399,1085.01853331661,-126.487132670009,49.7310706387865
2022,4,64.2837046258798,1627.52779997492,-126.465393054738,49.7311501698808
2022,4,15.5320785826534,1432.32247706367,-124.375527653247,49.7202538573211
2022,4,15.5320785826534,1074.24185779776,-124.361668509457,49.7200466097733
2022,4,32.1418523129399,1085.01853331661,-126.482849402168,49.7222834501805
2022,4,32.1418523129399,1085.01853331661,-126.470065722462,49.7132969672362
2022,4,13.3582276480246,34.8249045599661,-124.209986052231,49.6981635918811
2022,4,13.3582276480246,464.332060799548,-123.850660426154,49.6751806536908
2022,4,19.4987621128915,1372.01875902715,-123.228430919055,49.6525277525134
2022,4,9.96011176389385,138.943658549247,-124.792773647698,49.6716952920724
2022,4,19.4987621128915,762.232643903969,-123.230079565248,49.6251619985444
2022,4,13.3582276480246,0,-124.074030837997,49.6348420134793
2022,4,19.4987621128915,0,-123.216673443381,49.6179099580199
2022,4,13.3582276480246,185.732824319819,-124.074803216867,49.6163836917502
2022,4,13.3582276480246,150.907919759853,-124.089003087901,49.6076353841047
2022,4,80.1493658881476,3807.52289855629,-124.075179249931,49.6073917089966
2022,4,13.3582276480246,731.322995759288,-124.06429127268,49.607271384937
2022,4,13.3582276480246,174.12452279983,-124.144662287747,49.5996002050715
2022,4,13.3582276480246,1288.52146871875,-124.075555136166,49.5983996089219
2022,4,19.4987621128915,76.2232643903969,-123.386287211708,49.5561380230201
2022,4,19.4987621128915,792.721949660128,-123.401056197455,49.5393621176975
2022,4,26.7164552960492,232.166030399774,-123.774136632918,49.5386468617413
2022,4,9.96011176389385,1157.86382124372,-124.824149386301,49.5279740649479
2022,4,13.3582276480246,1102.78864439893,-124.313498087415,49.521361940392
2022,4,13.3582276480246,696.498091199322,-124.261672567553,49.5205280780958
2022,4,19.4987621128915,762.232643903969,-123.265207605412,49.5000132426999
2022,4,9.96011176389385,1157.86382124372,-124.824383538016,49.5187863664358
2022,4,29.8803352916816,648.403739896484,-124.81057518861,49.518945553584
2022,4,9.96011176389385,741.032845595981,-124.799448912014,49.5189923490696
2022,4,19.9202235277877,1574.69479689146,-124.797009351814,49.5097982490461
2022,4,13.3582276480246,0,-123.927983087189,49.4966885029531
2022,4,19.4987621128915,1646.42251083257,-123.330018833848,49.4856876413826
2022,4,19.4987621128915,823.211255416287,-123.307616989049,49.4830670599156
2022,4,13.3582276480246,696.498091199322,-124.217684984816,49.4929256575838
2022,4,26.7164552960492,139.299618239864,-123.94217393971,49.4879578571112
2022,4,13.3582276480246,0,-123.928386740355,49.4876954889709
2022,4,19.4987621128915,1021.39174283132,-123.280583715894,49.4733889531509
2022,4,13.3582276480246,348.249045599661,-124.215798308981,49.4839365045686
2022,4,26.7164552960492,684.889789679333,-124.206768165573,49.4836192881895
2022,4,9.96011176389385,629.877918756584,-124.63224434107,49.4808520313619
2022,4,26.7164552960492,11.6083015199887,-123.951656800463,49.4701608449902
2022,4,38.9975242257831,2301.94258458999,-123.28164241426,49.455407757683
2022,4,9.96011176389385,1157.86382124372,-124.715226902043,49.4728678284923
2022,4,19.4987621128915,655.520073757414,-123.461104822189,49.452593262734
2022,4,38.9975242257831,899.434519806684,-123.282171454534,49.4464169780663
2022,4,19.4987621128915,975.657784197081,-123.254630761499,49.445722789961
2022,4,9.96011176389385,1157.86382124372,-124.715360363656,49.4639302119459
2022,4,19.4987621128915,274.403751805429,-123.337838530272,49.4376634303105
2022,4,19.4987621128915,579.296809367017,-123.26892585405,49.4371925875082
2022,4,19.4987621128915,1524.46528780794,-123.263510428283,49.4294158870968
2022,4,19.4987621128915,0,-123.394370939482,49.4131574680291
2022,4,19.4987621128915,1219.57223024635,-123.284285559039,49.410452643244
2022,4,19.4987621128915,1219.57223024635,-123.256766246219,49.4097589580527
2022,4,19.4987621128915,60.9786115123176,-123.397617779229,49.3950571098595
2022,4,38.9975242257831,1067.12570146556,-123.271586958398,49.3921239002673
2022,4,19.4987621128915,457.339586342382,-122.872719699795,49.3811976515995
2022,4,19.4987621128915,762.232643903969,-123.285867793729,49.3834983544045
2022,4,19.4987621128915,3048.93057561588,-123.272248096112,49.3830291384219
2022,4,9.96011176389385,277.887317098493,-124.318088843491,49.3954352016502
2022,4,19.4987621128915,1036.6363957094,-123.314417024245,49.3661805486201
2022,4,19.4987621128915,1143.34896585595,-123.290594530508,49.365964593086
2022,4,19.4987621128915,914.679172684763,-123.301194518866,49.3568463214714
2022,4,19.4987621128915,990.90243707516,-123.301637632383,49.3492441681684
2022,4,19.4987621128915,914.679172684763,-123.315981390353,49.3392038022952
2022,4,19.4987621128915,914.679172684763,-123.302361543015,49.3368190377415
