"Year","Month","Effort.in.Licence.Days.Kept","Dungeness.Crab.Kept","Longitude","Latitude"
2022,10,24.6110996946748,19.0956491550484,-123.423960971996,48.3866061240704
2022,10,13.0095748298181,20.4477849873363,-123.697218109063,48.381974775493
2022,10,26.0191496596361,30.6716774810044,-123.666798239641,48.3826626952598
2022,10,13.0095748298181,40.8955699746725,-123.653344704066,48.3821631980929
2022,10,13.0095748298181,30.6716774810044,-123.707534434653,48.3764291229649
2022,10,13.0095748298181,10.2238924936681,-123.678016859313,48.3744223931631
2022,10,39.0287244894542,92.0150324430132,-123.721454473967,48.3672047000844
2022,10,13.0095748298181,40.8955699746725,-123.709811883185,48.3629707337033
2022,10,24.6110996946748,38.1912983100969,-123.506166628914,48.361521038302
2022,10,52.0382993192722,102.238924936681,-123.721156599621,48.3558741570029
2022,10,26.0191496596361,30.6716774810044,-123.71092578933,48.3576360283963
2022,10,13.0095748298181,40.8955699746725,-123.735814777601,48.3486532055762
2022,10,13.0095748298181,61.3433549620088,-123.722804079854,48.3483906620247
2022,10,13.0095748298181,0,-123.615719527867,48.3345766204165
2022,10,13.0095748298181,20.4477849873363,-123.547912618797,48.3353817042362
2022,10,13.0095748298181,20.4477849873363,-123.750124742171,48.3309230315552
2022,10,26.0191496596361,10.2238924936681,-123.615738433892,48.3277215697407
2022,10,39.0287244894542,40.8955699746725,-123.600041345399,48.3272169902618
2022,10,13.0095748298181,10.2238924936681,-123.763999214878,48.3221995570452
2022,10,13.0095748298181,20.4477849873363,-123.73710544698,48.3216268285176
2022,10,13.0095748298181,81.7911399493451,-123.546271704884,48.3160716205905
2022,10,13.0095748298181,30.6716774810044,-123.6169972211,48.3009474804475
2022,11,1.92761194029851,17.3761194029851,-130.539278221284,54.1157621933428
2022,11,13.8983748187885,5.86567164179105,-127.459111315235,50.7743644542963
2022,11,28.9415257569799,25.8415257569799,-126.661271959873,49.9186158542311
2022,11,25.8415257569799,51.6830515139599,-124.703357417517,49.8955341691546
2022,11,13.5311561848509,0,-124.917204835415,49.6365213100854
2022,11,26.7338399450968,0,-123.461104822189,49.452593262734
2022,11,18.4129504699435,66.6190021528366,-123.70704121076,49.4362070186657
2022,11,110.477702819661,333.095010764183,-123.710489437565,49.429303629333
2022,11,18.4129504699435,49.9642516146275,-123.682998093625,49.4278182229355
2022,11,18.4129504699435,66.6190021528366,-123.574701537149,49.3903359250381
2022,11,13.5311561848509,0,-124.360330764025,49.3690809086049
2022,11,26.7338399450968,336.547979253782,-122.91709438358,49.3367969043355
2022,11,26.7338399450968,168.273989626891,-122.903361166091,49.3363783062948
2022,11,26.7338399450968,252.410984440336,-122.931390550325,49.3287220737704
2022,11,26.7338399450968,0,-123.220892997306,49.3187890697353
2022,11,26.7338399450968,0,-122.943758019788,49.3113399964458
2022,11,26.7338399450968,0,-122.933642336822,49.3110437258814
2022,11,53.4676798901936,0,-122.947027609477,49.3002226426688
2022,11,26.7338399450968,168.273989626891,-123.221971314867,49.3008043375975
2022,11,26.7338399450968,0,-123.180791687081,49.2997372894645
2022,11,26.7338399450968,84.1369948134454,-123.154026130713,49.2878364893186
2022,11,18.4129504699435,49.9642516146275,-123.128354584233,49.0365160277208
2022,11,18.4129504699435,66.6190021528366,-122.951493766924,49.0232160202061
2022,11,18.4129504699435,66.6190021528366,-122.937850826988,49.0228275660731
2022,11,13.675,56.2,-125.149037013229,48.8189776495568
2022,11,27.1278079127013,273.608530805687,-123.445911796394,48.7650161921798
2022,11,27.1278079127013,182.405687203792,-123.253552430304,48.7530573234115
2022,11,23.6592682660469,0,-123.448946086706,48.4232843787073
2022,11,11.8296341330235,5.55254100450689,-123.392707914502,48.4218281406014
2022,11,26.9639801386305,99.8679220732902,-123.71656540645,48.3746148884923
2022,11,11.8296341330235,22.2101640180276,-123.371110264961,48.3672677691866
2022,11,8.98799337954349,33.2893073577634,-123.721454473967,48.3672047000844
2022,11,26.9639801386305,83.2232683944085,-123.547912618797,48.3353817042362
2022,11,11.8296341330235,22.2101640180276,-123.319321931737,48.3298886349396
2022,11,8.98799337954349,0,-123.736675387324,48.3306357614519
2022,12,4.28308823529412,25.6985294117647,-130.308549405523,54.2409877341515
2022,12,4.28308823529412,25.6985294117647,-130.305574015524,54.2320030016919
2022,12,159.419337606838,620.269943019944,-132.072485410773,53.2482818194531
2022,12,53.1397792022792,0,-132.057442212228,53.2484970613536
2022,12,19.5743629343629,0,-127.604567664889,50.8443270538067
2022,12,19.5743629343629,14.4864864864865,-126.957942307666,50.5643241496102
2022,12,24.3804775242275,126.031746031746,-125.256236630545,50.0981959624303
2022,12,24.3804775242275,84.0211640211642,-125.231774292826,50.0803521186545
2022,12,45.1763345073556,0,-124.931658079995,49.65515389893
2022,12,45.1763345073556,0,-124.903974927362,49.6548789061084
2022,12,50.7740323912199,0,-123.766721666243,49.5383636151617
2022,12,50.7740323912199,0,-123.774464690692,49.5318504411452
2022,12,59.3502981241972,216.212206463641,-123.378890853608,49.4668927675803
2022,12,3.13679245283019,0,-126.424652226301,49.4256585611288
2022,12,29.6751490620986,216.212206463641,-123.313895163756,49.3751725514246
2022,12,53.578353111927,0,-123.385259477244,49.330598761106
2022,12,29.6751490620986,216.212206463641,-123.234088464291,49.3281336356213
2022,12,29.6751490620986,0,-123.180244659083,49.3087295250422
2022,12,29.6751490620986,108.106103231821,-123.249958977612,49.2925143046722
2022,12,59.3502981241972,324.318309695462,-123.236234464913,49.2921639167685
2022,12,29.6751490620986,0,-123.222510160074,49.291811785269
2022,12,29.6751490620986,54.0530516159103,-123.250464388906,49.2839922487847
2022,12,29.6751490620986,0,-123.223033454176,49.2830753009031
2022,12,21.5108406081606,311.119770020035,-123.912388556335,49.1721979794687
2022,12,3.13679245283019,0,-125.891879311811,49.1566213107618
2022,12,3.13679245283019,0,-125.885901497581,49.1477136426376
2022,12,3.13679245283019,0,-125.861464410952,49.1460098797706
2022,12,39.2490994735529,212.745533323502,-123.222311325069,48.8141990298863
2022,12,78.4981989471058,372.304683316129,-123.210103078459,48.8125625838102
2022,12,35.7078149102392,66.0789801165683,-123.190304984042,48.4618294737574
2022,12,35.7078149102392,66.0789801165683,-123.285704481771,48.4466286703969
2022,12,35.7078149102392,66.0789801165683,-123.2727649633,48.4369291696455
2022,12,35.7078149102392,0,-123.303066533752,48.428604605341
2022,12,35.7078149102392,132.157960233137,-123.392707914502,48.4218281406014
2022,12,35.7078149102392,66.0789801165683,-123.435960656765,48.4139526232722
2022,12,35.7078149102392,0,-123.436448689724,48.40494627363
2022,12,18.9254656507015,60.3613026124819,-123.721156599621,48.3558741570029
2022,12,18.9254656507015,30.180651306241,-123.616091688763,48.3189648402555
2022,12,18.9254656507015,30.180651306241,-123.791313319695,48.313756167446
2022,4,9.9094817800793,45.9262191987747,-130.384240055558,54.3279939832544
2022,4,19.8189635601586,45.9262191987747,-130.390407106876,54.3187911038671
2022,4,9.9094817800793,18.3704876795099,-130.345675786993,54.3200715546813
2022,4,19.8189635601586,110.222926077059,-130.374562895306,54.3013608389086
2022,4,9.9094817800793,55.1114630385296,-130.313433014403,54.1599283900139
2022,4,9.9094817800793,36.7409753590197,-130.435032407628,54.1465598172464
2022,4,9.9094817800793,55.1114630385296,-130.312498491422,54.1509854382962
2022,4,9.9094817800793,55.1114630385296,-130.728947908071,54.1264506974577
2022,4,9.9094817800793,9.18524383975494,-130.434071884313,54.1376177841381
2022,4,9.9094817800793,55.1114630385296,-130.720169744896,54.1178054268018
2022,4,20.5206597560024,141.965658798877,-128.714561782764,53.9193412028631
2022,4,20.5206597560024,141.965658798877,-128.744469952567,53.9096968595359
2022,4,20.5206597560024,0,-128.710157059606,53.8207913421455
2022,4,20.5206597560024,212.948488198315,-129.287854031075,53.6358631065991
2022,4,20.5206597560024,141.965658798877,-128.87155397107,53.5390375164267
2022,4,24.320892322485,0,-132.188194813724,53.2149579395555
2022,4,9.22921914357683,27.6876574307305,-132.314715320152,53.1543783300264
2022,4,20.5206597560024,0,-129.378524472203,52.8796903350557
2022,4,17.9245850563602,204.658477588258,-127.332503491472,50.811877263702
2022,4,17.9245850563602,68.2194925294192,-127.057840726128,50.6081923806303
2022,4,17.9245850563602,34.1097462647096,-126.85994660673,50.6098958945141
2022,4,17.9245850563602,68.2194925294192,-127.128246647558,50.5968649398925
2022,4,36.7929787682184,182.714502205791,-127.579812682877,50.5750537998988
2022,4,17.9245850563602,68.2194925294192,-126.969830258157,50.5728746932383
2022,4,53.7737551690806,136.438985058838,-126.958084033095,50.5709853888115
2022,4,17.9245850563602,34.1097462647096,-126.944006176836,50.5732773902384
2022,4,17.9245850563602,68.2194925294192,-126.968758966207,50.5640492220216
2022,4,17.9245850563602,51.1646193970644,-126.957942307666,50.5643241496102
2022,4,17.9245850563602,34.1097462647096,-126.915580836074,50.564810205848
2022,4,17.9245850563602,34.1097462647096,-126.927319158812,50.5596439954274
2022,4,15.5320785826534,0,-124.917137406144,50.1224295533119
2022,4,26.0650393145732,257.73174008084,-125.231774292826,50.0803521186545
2022,4,13.0325196572866,64.4329350202101,-125.257196991694,50.0715203903
2022,4,15.5320785826534,0,-124.738766243321,50.0307341280329
2022,4,15.5320785826534,0,-124.841329180861,49.9432521544011
2022,4,64.2837046258798,0,-126.465393054738,49.7311501698808
2022,4,32.1418523129399,128.337991828916,-126.550654961691,49.5960326775148
2022,4,9.96011176389385,0,-124.850632329461,49.5733609543117
2022,4,26.7164552960492,0,-123.774136632918,49.5386468617413
2022,4,26.7164552960492,231.2489359214,-123.760933279719,49.4932873548933
2022,4,19.4987621128915,53.9824966852197,-123.378128389856,49.4757907661931
2022,4,38.9975242257831,107.964993370439,-123.360077219117,49.4666692101366
2022,4,19.4987621128915,0,-123.364820097978,49.4577085079602
2022,4,14.0124712413039,23.4631172272122,-123.750482395059,49.4571475046871
2022,4,19.4987621128915,71.9766622469596,-123.406114639399,49.4494542404276
2022,4,19.4987621128915,0,-123.270525799462,49.4101066745438
2022,4,14.0124712413039,35.1946758408182,-123.62880480346,49.4095408732511
2022,4,42.0374137239118,105.584027522455,-123.574297101705,49.3980491003982
2022,4,19.4987621128915,71.9766622469596,-123.504834347379,49.3977633335593
2022,4,19.4987621128915,35.9883311234798,-122.882460200124,49.3791530852777
2022,4,14.0124712413039,35.1946758408182,-123.562124312334,49.3900211728242
2022,4,14.0124712413039,46.9262344544243,-123.550844919763,49.3874202900661
2022,4,19.4987621128915,17.9941655617399,-123.31342663295,49.383242569223
2022,4,19.4987621128915,71.9766622469596,-122.8765855274,49.3726440310016
2022,4,14.0124712413039,0,-123.603145637502,49.3729625232549
2022,4,14.0124712413039,0,-123.56189358408,49.3720408326605
2022,4,38.9975242257831,89.9708278086995,-122.893098267856,49.3459230126144
2022,4,14.0124712413039,0,-123.54909574957,49.3537437280646
2022,4,38.9975242257831,89.9708278086995,-122.903361166091,49.3363783062948
2022,4,19.4987621128915,71.9766622469596,-123.352795090209,49.3403456760198
2022,4,38.9975242257831,251.918317864359,-122.931390550325,49.3287220737704
2022,4,38.9975242257831,143.953324493919,-122.90445736519,49.3283227461661
2022,4,19.4987621128915,35.9883311234798,-122.933280095465,49.3200048564024
2022,4,19.4987621128915,107.964993370439,-123.193429067382,49.3180791919894
2022,4,19.4987621128915,71.9766622469596,-122.943758019788,49.3113399964458
2022,4,58.4962863386746,53.9824966852197,-122.933642336822,49.3110437258814
2022,4,9.96011176389385,39.3325294459105,-124.320308321684,49.3342984933318
2022,4,19.4987621128915,0,-123.097887214444,49.3063563118893
2022,4,19.4987621128915,71.9766622469596,-122.988085144779,49.3031785379026
2022,4,58.4962863386746,359.883311234798,-122.933883608995,49.3021476829102
2022,4,19.4987621128915,35.9883311234798,-123.208244561893,49.3004503987091
2022,4,19.4987621128915,71.9766622469596,-123.043540605886,49.2960608035696
2022,4,19.4987621128915,71.9766622469596,-122.974819453583,49.2957492338833
2022,4,77.9950484515662,323.894980111318,-122.961180219177,49.2940818555286
2022,4,19.4987621128915,143.953324493919,-122.933628440136,49.2949183364895
2022,4,38.9975242257831,89.9708278086995,-122.864696146122,49.2908359008792
2022,4,19.4987621128915,0,-122.853039322723,49.2900160244941
2022,4,9.96011176389385,0,-124.238521622827,49.315311823611
2022,4,38.9975242257831,161.947490055659,-123.195062178085,49.2911022916304
2022,4,19.4987621128915,71.9766622469596,-123.112557515301,49.2915943597733
2022,4,19.4987621128915,0,-122.859106138455,49.2827659208822
2022,4,19.4987621128915,0,-122.840421466632,49.2827216051949
2022,4,19.4987621128915,53.9824966852197,-123.236738240288,49.2837116149739
2022,4,19.4987621128915,17.9941655617399,-123.209327356437,49.2824652972921
2022,4,19.4987621128915,17.9941655617399,-123.181885106928,49.2817524451839
2022,4,19.4987621128915,71.9766622469596,-123.182281911421,49.2752221319035
2022,4,20.2046647408102,27.5610627189958,-126.423170134286,49.2636825379592
2022,4,14.0124712413039,23.4631172272122,-123.313198004451,49.1499945579982
2022,4,12.9500432123688,226.437244700026,-123.915860456743,49.1537814763885
2022,4,22.5321813039135,4.07374301675978,-123.053877400186,49.133402785728
2022,4,18.7980758532029,9.25445119746795,-125.891879311811,49.1566213107618
2022,4,37.5961517064057,9.25445119746795,-125.874427959536,49.1460301158309
2022,4,18.7980758532029,9.25445119746795,-125.846506491392,49.1202821702533
2022,4,14.0124712413039,35.1946758408182,-123.167205360953,49.0720947870273
2022,4,52.8937899846789,0,-124.821384702757,49.0956606889271
2022,4,14.0124712413039,23.4631172272122,-123.618417674727,49.0761163794241
2022,4,14.0124712413039,46.9262344544243,-123.276888954877,49.0680035840146
2022,4,28.0249424826078,93.8524689088486,-123.167625782193,49.0651783267484
2022,4,14.0124712413039,23.4631172272122,-123.154518058848,49.0558219029413
2022,4,14.0124712413039,35.1946758408182,-122.936078305873,49.049811485123
2022,4,28.0249424826078,46.9262344544243,-122.963965982227,49.0415924265774
2022,4,28.0249424826078,70.3893516816365,-122.950317564718,49.0412055679363
2022,4,14.0124712413039,23.4631172272122,-122.950905779182,49.0322108588573
2022,4,28.0249424826078,35.1946758408182,-122.93726021439,49.031822335309
2022,4,79.3406849770184,92.6664825914328,-124.863257793216,49.0613632926171
2022,4,14.0124712413039,23.4631172272122,-123.278989983266,49.0320187079861
2022,4,14.0124712413039,46.9262344544243,-123.25169398716,49.0313233059214
2022,4,14.0124712413039,11.7315586136061,-122.937850826988,49.0228275660731
2022,4,28.0249424826078,82.1209102952425,-122.856025108696,49.0200582703808
2022,4,14.0124712413039,46.9262344544243,-122.842361365984,49.0199905729431
2022,4,14.0124712413039,46.9262344544243,-122.828715585671,49.0196575232416
2022,4,52.8937899846789,92.6664825914328,-124.840565358774,49.051477119
2022,4,14.0124712413039,0,-123.118334475328,49.0186125875685
2022,4,14.0124712413039,0,-122.993003831067,49.015375805331
2022,4,14.0124712413039,46.9262344544243,-123.225469117289,49.012628253777
2022,4,14.0124712413039,0,-123.116439285926,49.0081236254437
2022,4,14.0124712413039,23.4631172272122,-122.979917867278,49.0064185790124
2022,4,14.0124712413039,23.4631172272122,-122.952615806948,49.0060414431054
2022,4,26.4468949923395,0,-125.01029248156,48.9991079866444
2022,4,26.4468949923395,46.3332412957164,-125.001325987941,48.9967504446179
2022,4,26.4468949923395,92.6664825914328,-124.992574105108,48.9967107945268
2022,4,11.3575543381684,36.4191187565017,-125.384023199688,48.9566734596883
2022,4,11.3575543381684,18.2095593782509,-125.539458101281,48.9455471114777
2022,4,12.9500432123688,905.748978800102,-123.692551297964,48.9157502560255
2022,4,12.9500432123688,0,-123.626666162995,48.9141420943683
2022,4,11.3575543381684,72.8382375130035,-125.520773712506,48.9192480748755
2022,4,11.3575543381684,0,-125.521702589125,48.9123127582812
2022,4,17.7152696423929,69.8367594988357,-123.466661714375,48.8480360383566
2022,4,17.7152696423929,0,-123.453159992259,48.8293374494334
2022,4,35.4305392847859,0,-123.438874483384,48.819830064334
2022,4,17.7152696423929,0,-123.41430177673,48.8100959976432
2022,4,17.7152696423929,34.9183797494178,-123.333280535692,48.8080742667039
2022,4,35.4305392847859,104.755139248254,-123.445911796394,48.7650161921798
2022,4,35.4305392847859,139.673518997671,-123.443027061335,48.7565352746725
2022,4,17.7152696423929,17.4591898747089,-123.417305328075,48.7555728878752
2022,4,35.4305392847859,52.3775696241268,-123.403835577355,48.7534537363304
2022,4,35.4305392847859,69.8367594988357,-123.240924795845,48.7511919333998
2022,4,17.7152696423929,52.3775696241268,-123.231623058135,48.7503372793871
2022,4,17.7152696423929,87.2959493735446,-123.429853164651,48.7475776548307
2022,4,35.4305392847859,104.755139248254,-123.581065197254,48.7415292028698
2022,4,53.1458089271788,122.214329122962,-123.579570302843,48.7326937604961
2022,4,53.1458089271788,87.2959493735446,-123.56794610523,48.7325956471394
2022,4,17.7152696423929,0,-123.55438297415,48.7322853949857
2022,4,9.22921914357683,27.6876574307305,-124.74875318211,48.7439758581908
2022,4,17.7152696423929,34.9183797494178,-123.551847643491,48.7146224079389
2022,4,17.7152696423929,69.8367594988357,-123.394759837091,48.6721735544962
2022,4,12.0927991984801,39.6132046631308,-123.327330796997,48.6653624303429
2022,4,13.6252344649309,192.927471342828,-123.45317795212,48.6511689088941
2022,4,24.1855983969602,59.4198069946962,-123.342324063055,48.6461719546929
2022,4,48.3711967939203,148.549517486741,-123.345132073748,48.637123280689
2022,4,24.1855983969602,39.6132046631308,-123.343577110482,48.628034363582
2022,4,12.0927991984801,39.6132046631308,-123.331467893935,48.6278967717894
2022,4,12.0927991984801,19.8066023315654,-123.384094859091,48.620069699447
2022,4,54.5009378597235,0,-123.493296073416,48.6046702023141
2022,4,190.753282509032,289.391207014242,-123.480734501647,48.5863214125485
2022,4,20.4953097955336,77.9074961653744,-124.45614986895,48.5585388847545
2022,4,12.0927991984801,49.5165058289135,-123.285704481771,48.4466286703969
2022,4,12.0927991984801,19.8066023315654,-123.272179886174,48.4470701348773
2022,4,36.2783975954403,39.6132046631308,-123.2727649633,48.4369291696455
2022,4,12.0927991984801,19.8066023315654,-123.240420683605,48.4361206953557
2022,4,12.0927991984801,39.6132046631308,-123.273253795809,48.4284529122901
2022,4,12.0927991984801,39.6132046631308,-123.424257406088,48.4224803383471
2022,4,12.0927991984801,39.6132046631308,-123.435960656765,48.4139526232722
2022,4,12.0927991984801,79.2264093262616,-123.395623420411,48.4116051336411
2022,4,12.0927991984801,0,-123.287891541656,48.4085081169444
2022,4,12.0927991984801,19.8066023315654,-123.396044222102,48.403959697174
2022,4,12.0927991984801,39.6132046631308,-123.328735669409,48.4017773017942
2022,4,11.0496030908576,15.4691112362447,-123.704447019395,48.3812596104146
2022,4,11.0496030908576,46.4073337087341,-123.680232302594,48.3835636903281
2022,4,33.1488092725728,85.0801117993458,-123.666798239641,48.3826626952598
2022,4,11.0496030908576,61.8764449449788,-123.694041221119,48.3767771613894
2022,4,12.0927991984801,29.7099034973481,-123.519226124213,48.3694206646031
2022,4,11.0496030908576,15.4691112362447,-123.763371170419,48.36753839999
2022,4,11.0496030908576,46.4073337087341,-123.721454473967,48.3672047000844
2022,4,22.0992061817152,54.1418893268564,-123.709811883185,48.3629707337033
2022,4,11.0496030908576,69.6110005631011,-123.964174989344,48.3623149356851
2022,4,11.0496030908576,15.4691112362447,-123.71092578933,48.3576360283963
2022,4,11.0496030908576,7.73455561812235,-123.534560745672,48.3337061131662
2022,4,12.0927991984801,39.6132046631308,-123.521037536469,48.3348146209544
2022,4,22.0992061817152,38.6727780906117,-123.615738433892,48.3277215697407
2022,4,22.0992061817152,61.8764449449788,-123.600041345399,48.3272169902618
2022,4,22.0992061817152,7.73455561812235,-123.543188975097,48.3286877367047
2022,4,11.0496030908576,30.9382224724894,-123.534845028219,48.328240289141
2022,4,12.0927991984801,39.6132046631308,-123.521508595414,48.3258066717375
2022,4,24.1855983969602,99.033011657827,-123.508062150606,48.3254903071572
2022,4,12.0927991984801,0,-123.49461588568,48.3251722314121
2022,4,11.0496030908576,30.9382224724894,-123.73753534329,48.3126177547934
2022,5,20.5016025641026,18.6378205128205,-130.10789661085,55.6747489375442
2022,5,20.5016025641026,18.6378205128205,-130.096986786159,55.6659315503654
2022,5,20.5016025641026,130.464743589744,-129.970028627779,54.6029607742802
2022,5,7.23364394107664,10.940494841231,-130.580923420036,54.4912712555988
2022,5,21.7009318232299,60.1727216267705,-130.257822749804,54.3863490417413
2022,5,7.23364394107664,21.880989682462,-130.260548380881,54.3684336803017
2022,5,7.23364394107664,32.821484523693,-130.518801825899,54.3499486354729
2022,5,7.23364394107664,16.4107422618465,-130.272358826901,54.3573590663906
2022,5,7.23364394107664,27.3512371030775,-130.470533035983,54.3323811017832
2022,5,7.23364394107664,21.880989682462,-130.439863715323,54.3344248435021
2022,5,7.23364394107664,21.880989682462,-130.426404935444,54.3353371810565
2022,5,7.23364394107664,54.702474206155,-130.324055374337,54.3346234723292
2022,5,21.7009318232299,65.642969047386,-130.29924350481,54.3400381137738
2022,5,7.23364394107664,32.821484523693,-130.286042847835,54.3404168546486
2022,5,7.23364394107664,21.880989682462,-130.421168519495,54.3272118091721
2022,5,14.4672878821533,32.821484523693,-130.392570426477,54.3254692251833
2022,5,7.23364394107664,10.940494841231,-130.361288352953,54.3276269353017
2022,5,36.1682197053832,114.875195832926,-130.343716760667,54.3293979735629
