FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b09,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra acutifrons,Scyra acutifrons,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b08,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,26,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b07,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia leviuscula,Henricia leviuscula,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b06,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,351,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b05,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,8,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b04,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,3,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b03,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Dironidae,Dirona albolineata,Dirona albolineata,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b02,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Montereina nobilis,Montereina nobilis,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b01,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Hermissenda crassicornis,Hermissenda crassicornis,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6b00,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,2.5,3,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6aff,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,3,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6afe,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,3,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6afd,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,12.5,3,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6afc,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,24,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6afb,923400157,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2021-05-06,8,RLS,2,10:40:00,,,2,1,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6afa,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra acutifrons,Scyra acutifrons,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af9,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,10,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af8,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,16,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af7,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,13,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af6,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster aequalis,Mediaster aequalis,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af5,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,105,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af4,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Dorididae,Doris montereyensis,Doris montereyensis,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af3,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Dorididae,Doris odhneri,Doris odhneri,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af2,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,3,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af1,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,3,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6af0,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6aef,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,17,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6aee,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,25,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6aed,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,35,5,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6aec,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,9,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6aeb,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia leviuscula,Henricia leviuscula,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6aea,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,222,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae9,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,0,17,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae8,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,12.5,2,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae7,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Dorididae,Doris odhneri,Doris odhneri,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae6,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,4,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae5,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,3,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae4,923401194,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2022-04-29,8,RLS,3,9:45:00,,,2,1,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,15,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae3,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,4,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae2,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia spp.,Henricia spp.,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae1,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster aequalis,Mediaster aequalis,0,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ae0,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,356,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6adf,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,0,4,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ade,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,0,9,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6add,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,14,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6adc,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,9,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6adb,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,7,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ada,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,12.5,1,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ad9,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,1,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,4,,POINT (-125.22000122070312 48.83000183105469)
ep_m2_inverts_public_data.fid-1acd095e_191e9c2e144_-6ad8,923402231,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC19,Ed King SW Pyramid,48.83,-125.22,2023-05-10,6.5,RLS,2,10:15:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,0,1,,POINT (-125.22000122070312 48.83000183105469)
